species,move,level
Leavanny,Payback,0
Leavanny,Poison Jab,0
Leavanny,Protect,0
Leavanny,Razor Leaf,15
Leavanny,Reflect,0
Leavanny,Reflect Type,0
Leavanny,Rest,0
Leavanny,Retaliate,0
Leavanny,Return,0
Leavanny,Round,0
Leavanny,Safeguard,0
Leavanny,Shadow Claw,0
Leavanny,Slash,30
Leavanny,Sleep Talk,0
Leavanny,Solar Beam,0
Leavanny,Steel Wing,0
Leavanny,Struggle Bug,0
Leavanny,Substitute,0
Leavanny,Sunny Day,0
Leavanny,Swagger,0
Leavanny,Swagger [SM],0
Leavanny,Swords Dance,0
Leavanny,Toxic,0
Leavanny,Toxic Spikes,0
Leavanny,Toxic Threads,0
Leavanny,X-Scissor,0
Ledian,Acrobatics,0
Ledian,Aerial Ace,0
Ledian,Agility,36
Ledian,Attract,0
Ledian,Baton Pass,24
Ledian,Brick Break,0
Ledian,Bug Buzz,53
Ledian,Comet Punch,9
Ledian,Confide,0
Ledian,Dig,0
Ledian,Double Team,0
Ledian,Double-Edge,48
Ledian,Facade,0
Ledian,Flash,0
Ledian,Flash Cannon,0
Ledian,Fling,0
Ledian,Focus Blast,0
Ledian,Frustration,0
Ledian,Giga Impact,0
Ledian,Hidden Power,0
Ledian,Hidden Power Bug,0
Ledian,Hidden Power Dark,0
Ledian,Hidden Power Dragon,0
Ledian,Hidden Power Electric,0
Ledian,Hidden Power Fairy,0
Ledian,Hidden Power Fighting,0
Ledian,Hidden Power Fire,0
Ledian,Hidden Power Flying,0
Ledian,Hidden Power Ghost,0
Ledian,Hidden Power Grass,0
Ledian,Hidden Power Ground,0
Ledian,Hidden Power Ice,0
Ledian,Hidden Power Poison,0
Ledian,Hidden Power Psychic,0
Ledian,Hidden Power Rock,0
Ledian,Hidden Power Steel,0
Ledian,Hidden Power Water,0
Ledian,Hyper Beam,0
Ledian,Infestation,0
Ledian,Light Screen,0
Ledian,Mach Punch,17
Ledian,Power-Up Punch,0
Ledian,Protect,0
Ledian,Reflect,0
Ledian,Reflect Type,0
Ledian,Rest,0
Ledian,Return,0
Ledian,Rock Smash,0
Ledian,Roost,0
Ledian,Round,0
Ledian,Safeguard,0
Ledian,Silver Wind,29
Ledian,Sleep Talk,0
Ledian,Solar Beam,0
Ledian,Strength,0
Ledian,Strength Sap,0
Ledian,Struggle Bug,0
Ledian,Substitute,0
Ledian,Sunny Day,0
Ledian,Supersonic,6
Ledian,Swagger,0
Ledian,Swagger [SM],0
Ledian,Swift,41
Ledian,Swords Dance,0
Ledian,Thief,0
Ledian,Toxic,0
Ledian,Toxic Spikes,0
Ledian,Toxic Threads,0
Ledian,U-Turn,0
Ledyba,Acrobatics,0
Ledyba,Aerial Ace,0
Ledyba,Agility,30
Ledyba,Attract,0
Ledyba,Baton Pass,22
Ledyba,Brick Break,0
Ledyba,Bug Buzz,41
Ledyba,Comet Punch,9
Ledyba,Confide,0
Ledyba,Dig,0
Ledyba,Double Team,0
Ledyba,Double-Edge,38
Ledyba,Facade,0
Ledyba,Flash,0
Ledyba,Flash Cannon,0
Ledyba,Fling,0
Ledyba,Frustration,0
Ledyba,Hidden Power,0
Ledyba,Hidden Power Bug,0
Ledyba,Hidden Power Dark,0
Ledyba,Hidden Power Dragon,0
Ledyba,Hidden Power Electric,0
Ledyba,Hidden Power Fairy,0
Ledyba,Hidden Power Fighting,0
Ledyba,Hidden Power Fire,0
Ledyba,Hidden Power Flying,0
Ledyba,Hidden Power Ghost,0
Ledyba,Hidden Power Grass,0
Ledyba,Hidden Power Ground,0
Ledyba,Hidden Power Ice,0
Ledyba,Hidden Power Poison,0
Ledyba,Hidden Power Psychic,0
Ledyba,Hidden Power Rock,0
Ledyba,Hidden Power Steel,0
Ledyba,Hidden Power Water,0
Ledyba,Infestation,0
Ledyba,Light Screen,0
Ledyba,Mach Punch,17
Ledyba,Power-Up Punch,0
Ledyba,Protect,0
Ledyba,Reflect,0
Ledyba,Reflect Type,0
Ledyba,Rest,0
Ledyba,Return,0
Ledyba,Roost,0
Ledyba,Round,0
Ledyba,Safeguard,0
Ledyba,Silver Wind,25
Ledyba,Sleep Talk,0
Ledyba,Solar Beam,0
Ledyba,Struggle Bug,0
Ledyba,Substitute,0
Ledyba,Sunny Day,0
Ledyba,Supersonic,6
Ledyba,Swagger,0
Ledyba,Swagger [SM],0
Ledyba,Swift,33
Ledyba,Swords Dance,0
Ledyba,Tackle,1
Ledyba,Tackle [SM],1
Ledyba,Thief,0
Ledyba,Toxic,0
Ledyba,Toxic Spikes,0
Ledyba,Toxic Threads,0
Ledyba,U-Turn,0
Lickilicky,Attract,0
Lickilicky,Blizzard,0
Lickilicky,Brick Break,0
Lickilicky,Bulldoze,0
Lickilicky,Chip Away,37
Lickilicky,Confide,0
Lickilicky,Cut,0
Lickilicky,Defense Curl,9
Lickilicky,Dig,0
Lickilicky,Disable,25
Lickilicky,Double Team,0
Lickilicky,Dragon Tail,0
Lickilicky,Dream Eater,0
Lickilicky,Earthquake,0
Lickilicky,Explosion,0
Lickilicky,Facade,0
Lickilicky,Fire Blast,0
Lickilicky,Flamethrower,0
Lickilicky,Fling,0
Lickilicky,Focus Blast,0
Lickilicky,Frustration,0
Lickilicky,Giga Impact,0
Lickilicky,Gyro Ball,0
Lickilicky,Hidden Power,0
Lickilicky,Hidden Power Bug,0
Lickilicky,Hidden Power Dark,0
Lickilicky,Hidden Power Dragon,0
Lickilicky,Hidden Power Electric,0
Lickilicky,Hidden Power Fairy,0
Lickilicky,Hidden Power Fighting,0
Lickilicky,Hidden Power Fire,0
Lickilicky,Hidden Power Flying,0
Lickilicky,Hidden Power Ghost,0
Lickilicky,Hidden Power Grass,0
Lickilicky,Hidden Power Ground,0
Lickilicky,Hidden Power Ice,0
Lickilicky,Hidden Power Poison,0
Lickilicky,Hidden Power Psychic,0
Lickilicky,Hidden Power Rock,0
Lickilicky,Hidden Power Steel,0
Lickilicky,Hidden Power Water,0
Lickilicky,Hyper Beam,0
Lickilicky,Ice Beam,0
Lickilicky,Incinerate,0
Lickilicky,Knock Off,13
Lickilicky,Me First,41
Lickilicky,Power Whip,53
Lickilicky,Power-Up Punch,0
Lickilicky,Protect,0
Lickilicky,Psych Up,0
Lickilicky,Rain Dance,0
Lickilicky,Refresh,45
Lickilicky,Rest,0
Lickilicky,Retaliate,0
Lickilicky,Return,0
Lickilicky,Rock Slide,0
Lickilicky,Rock Smash,0
Lickilicky,Rock Tomb,0
Lickilicky,Rollout,33
Lickilicky,Round,0
Lickilicky,Sandstorm,0
Lickilicky,Screech,49
Lickilicky,Shadow Ball,0
Lickilicky,Slam,29
Lickilicky,Sleep Talk,0
Lickilicky,Solar Beam,0
Lickilicky,Stomp,21
Lickilicky,Stomping Tantrum,21
Lickilicky,Strength,0
Lickilicky,Strength Sap,0
Lickilicky,Substitute,0
Lickilicky,Sunny Day,0
Lickilicky,Supersonic,5
Lickilicky,Surf,0
Lickilicky,Swagger,0
Lickilicky,Swagger [SM],0
Lickilicky,Swords Dance,0
Lickilicky,Thief,0
Lickilicky,Thunder,0
Lickilicky,Thunder Cage,0
Lickilicky,Thunder Fang,0
Lickilicky,Thunder Punch,0
Lickilicky,Thunder Shock,0
Lickilicky,Thunder Wave,0
Lickilicky,Thunder Wave [SM],0
Lickilicky,Thunderbolt,0
Lickilicky,Thunderous Kick,0
Lickilicky,Toxic,0
Lickilicky,Toxic Spikes,0
Lickilicky,Toxic Threads,0
Lickilicky,Wrap,17
Lickilicky,Wring Out,57
Lickitung,Attract,0
Lickitung,Blizzard,0
Lickitung,Brick Break,0
Lickitung,Bulldoze,0
Lickitung,Chip Away,37
Lickitung,Confide,0
Lickitung,Cut,0
Lickitung,Defense Curl,9
Lickitung,Dig,0
Lickitung,Disable,25
Lickitung,Double Team,0
Lickitung,Dragon Tail,0
Lickitung,Dream Eater,0
Lickitung,Earthquake,0
Lickitung,Facade,0
Lickitung,Fire Blast,0
Lickitung,Flamethrower,0
Lickitung,Fling,0
Lickitung,Frustration,0
Lickitung,Giga Impact,0
Lickitung,Hidden Power,0
Lickitung,Hidden Power Bug,0
Lickitung,Hidden Power Dark,0
Lickitung,Hidden Power Dragon,0
Lickitung,Hidden Power Electric,0
Lickitung,Hidden Power Fairy,0
Lickitung,Hidden Power Fighting,0
Lickitung,Hidden Power Fire,0
Lickitung,Hidden Power Flying,0
Lickitung,Hidden Power Ghost,0
Lickitung,Hidden Power Grass,0
Lickitung,Hidden Power Ground,0
Lickitung,Hidden Power Ice,0
Lickitung,Hidden Power Poison,0
Lickitung,Hidden Power Psychic,0
Lickitung,Hidden Power Rock,0
Lickitung,Hidden Power Steel,0
Lickitung,Hidden Power Water,0
Lickitung,Hyper Beam,0
Lickitung,Ice Beam,0
Lickitung,Incinerate,0
Lickitung,Knock Off,13
Lickitung,Lick,1
Lickitung,Me First,41
Lickitung,Power Whip,53
Lickitung,Power-Up Punch,0
Lickitung,Protect,0
Lickitung,Psych Up,0
Lickitung,Rain Dance,0
Lickitung,Refresh,45
Lickitung,Rest,0
Lickitung,Retaliate,0
Lickitung,Return,0
Lickitung,Rock Slide,0
Lickitung,Rock Smash,0
Lickitung,Rock Tomb,0
Lickitung,Rollout,33
Lickitung,Round,0
Lickitung,Sandstorm,0
Lickitung,Screech,49
Lickitung,Shadow Ball,0
Lickitung,Slam,29
Lickitung,Sleep Talk,0
Lickitung,Solar Beam,0
Lickitung,Stomp,21
Lickitung,Stomping Tantrum,21
Lickitung,Strength,0
Lickitung,Strength Sap,0
Lickitung,Substitute,0
Lickitung,Sunny Day,0
Lickitung,Supersonic,5
Lickitung,Surf,0
Lickitung,Swagger,0
Lickitung,Swagger [SM],0
Lickitung,Swords Dance,0
Lickitung,Thief,0
Lickitung,Thunder,0
Lickitung,Thunder Cage,0
Lickitung,Thunder Fang,0
Lickitung,Thunder Punch,0
Lickitung,Thunder Shock,0
Lickitung,Thunder Wave,0
Lickitung,Thunder Wave [SM],0
Lickitung,Thunderbolt,0
Lickitung,Thunderous Kick,0
Lickitung,Toxic,0
Lickitung,Toxic Spikes,0
Lickitung,Toxic Threads,0
Lickitung,Wrap,17
Lickitung,Wring Out,57
Liepard,Aerial Ace,0
Liepard,Assist,6
Liepard,Assurance,31
Liepard,Attract,0
Liepard,Cut,0
Liepard,Dark Pulse,0
Liepard,Double Team,0
Liepard,Dream Eater,0
Liepard,Echoed Voice,0
Liepard,Embargo,0
Liepard,Facade,0
Liepard,Fake Out,22
Liepard,Frustration,0
Liepard,Fury Swipes,12
Liepard,Giga Impact,0
Liepard,Grass Knot,0
Liepard,Growl,3
Liepard,Hidden Power,0
Liepard,Hidden Power Bug,0
Liepard,Hidden Power Dark,0
Liepard,Hidden Power Dragon,0
Liepard,Hidden Power Electric,0
Liepard,Hidden Power Fairy,0
Liepard,Hidden Power Fighting,0
Liepard,Hidden Power Fire,0
Liepard,Hidden Power Flying,0
Liepard,Hidden Power Ghost,0
Liepard,Hidden Power Grass,0
Liepard,Hidden Power Ground,0
Liepard,Hidden Power Ice,0
Liepard,Hidden Power Poison,0
Liepard,Hidden Power Psychic,0
Liepard,Hidden Power Rock,0
Liepard,Hidden Power Steel,0
Liepard,Hidden Power Water,0
Liepard,Hone Claws,0
Liepard,Hyper Beam,0
Liepard,Nasty Plot,50
Liepard,Night Slash,43
Liepard,Payback,0
Liepard,Play Rough,58
Liepard,Protect,0
Liepard,Psych Up,0
Liepard,Pursuit,15
Liepard,Rain Dance,0
Liepard,Rest,0
Liepard,Return,0
Liepard,Rock Smash,0
Liepard,Round,0
Liepard,Sand Attack,10
Liepard,Shadow Ball,0
Liepard,Shadow Claw,0
Liepard,Slash,34
Liepard,Sleep Talk,0
Liepard,Snarl,0
Liepard,Snatch,47
Liepard,Substitute,0
Liepard,Sucker Punch,55
Liepard,Sucker Punch [SM],55
Liepard,Sunny Day,0
Liepard,Swagger,0
Liepard,Swagger [SM],0
Liepard,Taunt,0
Liepard,Thief,0
Liepard,Thunder Wave,0
Liepard,Thunder Wave [SM],0
Liepard,Torment,0
Liepard,Toxic,0
Liepard,Toxic Spikes,0
Liepard,Toxic Threads,0
Lileep,Acid,8
Lileep,Acid Armor,8
Lileep,Acid Spray,8
Lileep,Amnesia,29
Lileep,Ancient Power,43
Lileep,Astonish,1
Lileep,Attract,0
Lileep,Confuse Ray,22
Lileep,Constrict,1
Lileep,Double Team,0
Lileep,Energy Ball,0
Lileep,Facade,0
Lileep,Flash,0
Lileep,Flash Cannon,0
Lileep,Frustration,0
Lileep,Gastro Acid,36
Lileep,Grass Knot,0
Lileep,Hidden Power,0
Lileep,Hidden Power Bug,0
Lileep,Hidden Power Dark,0
Lileep,Hidden Power Dragon,0
Lileep,Hidden Power Electric,0
Lileep,Hidden Power Fairy,0
Lileep,Hidden Power Fighting,0
Lileep,Hidden Power Fire,0
Lileep,Hidden Power Flying,0
Lileep,Hidden Power Ghost,0
Lileep,Hidden Power Grass,0
Lileep,Hidden Power Ground,0
Lileep,Hidden Power Ice,0
Lileep,Hidden Power Poison,0
Lileep,Hidden Power Psychic,0
Lileep,Hidden Power Rock,0
Lileep,Hidden Power Steel,0
Lileep,Hidden Power Water,0
Lileep,Infestation,0
Lileep,Ingrain,15
Lileep,Protect,0
Lileep,Rest,0
Lileep,Return,0
Lileep,Rock Polish,0
Lileep,Rock Slide,0
Lileep,Rock Tomb,0
Lileep,Round,0
Lileep,Sandstorm,0
Lileep,Sleep Talk,0
Lileep,Sludge Bomb,0
Lileep,Smack Down,0
Lileep,Solar Beam,0
Lileep,Spit Up,57
Lileep,Stockpile,57
Lileep,Substitute,0
Lileep,Sunny Day,0
Lileep,Swagger,0
Lileep,Swagger [SM],0
Lileep,Swallow,57
Lileep,Swords Dance,0
Lileep,Toxic,0
Lileep,Toxic Spikes,0
Lileep,Toxic Threads,0
Lileep,Wring Out,64
Lilligant,Absorb,1
Lilligant,Attract,0
Lilligant,Cut,0
Lilligant,Double Team,0
Lilligant,Dream Eater,0
Lilligant,Energy Ball,0
Lilligant,Facade,0
Lilligant,Flash,0
Lilligant,Flash Cannon,0
Lilligant,Frustration,0
Lilligant,Giga Impact,0
Lilligant,Grass Knot,0
Lilligant,Growth,4
Lilligant,Hidden Power,0
Lilligant,Hidden Power Bug,0
Lilligant,Hidden Power Dark,0
Lilligant,Hidden Power Dragon,0
Lilligant,Hidden Power Electric,0
Lilligant,Hidden Power Fairy,0
Lilligant,Hidden Power Fighting,0
Lilligant,Hidden Power Fire,0
Lilligant,Hidden Power Flying,0
Lilligant,Hidden Power Ghost,0
Lilligant,Hidden Power Grass,0
Lilligant,Hidden Power Ground,0
Lilligant,Hidden Power Ice,0
Lilligant,Hidden Power Poison,0
Lilligant,Hidden Power Psychic,0
Lilligant,Hidden Power Rock,0
Lilligant,Hidden Power Steel,0
Lilligant,Hidden Power Water,0
Lilligant,Hyper Beam,0
Lilligant,Leech Seed,8
Lilligant,Light Screen,0
Lilligant,Nature Power,0
Lilligant,Petal Blizzard,50
Lilligant,Petal Dance,46
Lilligant,Protect,0
Lilligant,Quiver Dance,28
Lilligant,Rest,0
Lilligant,Return,0
Lilligant,Round,0
Lilligant,Safeguard,0
Lilligant,Sleep Powder,10
Lilligant,Sleep Talk,0
Lilligant,Solar Beam,0
Lilligant,Substitute,0
Lilligant,Sunny Day,0
Lilligant,Swagger,0
Lilligant,Swagger [SM],0
Lilligant,Swords Dance,0
Lilligant,Teeter Dance,10
Lilligant,Toxic,0
Lilligant,Toxic Spikes,0
Lilligant,Toxic Threads,0
Lillipup,Aerial Ace,0
Lillipup,Attract,0
Lillipup,Baby-Doll Eyes,10
Lillipup,Bite,8
Lillipup,Confide,0
Lillipup,Crunch,22
Lillipup,Dig,0
Lillipup,Double Team,0
Lillipup,Facade,0
Lillipup,Frustration,0
Lillipup,Giga Impact,0
Lillipup,Helping Hand,12
Lillipup,Hidden Power,0
Lillipup,Hidden Power Bug,0
Lillipup,Hidden Power Dark,0
Lillipup,Hidden Power Dragon,0
Lillipup,Hidden Power Electric,0
Lillipup,Hidden Power Fairy,0
Lillipup,Hidden Power Fighting,0
Lillipup,Hidden Power Fire,0
Lillipup,Hidden Power Flying,0
Lillipup,Hidden Power Ghost,0
Lillipup,Hidden Power Grass,0
Lillipup,Hidden Power Ground,0
Lillipup,Hidden Power Ice,0
Lillipup,Hidden Power Poison,0
Lillipup,Hidden Power Psychic,0
Lillipup,Hidden Power Rock,0
Lillipup,Hidden Power Steel,0
Lillipup,Hidden Power Water,0
Lillipup,Last Resort,36
Lillipup,Leer,1
Lillipup,Odor Sleuth,5
Lillipup,Play Rough,45
Lillipup,Protect,0
Lillipup,Rain Dance,0
Lillipup,Rest,0
Lillipup,Retaliate,0
Lillipup,Return,0
Lillipup,Reversal,33
Lillipup,Roar,0
Lillipup,Roar of Time,0
Lillipup,Rock Smash,0
Lillipup,Rock Tomb,0
Lillipup,Round,0
Lillipup,Shadow Ball,0
Lillipup,Sleep Talk,0
Lillipup,Snarl,0
Lillipup,Substitute,0
Lillipup,Sunny Day,0
Lillipup,Swagger,0
Lillipup,Swagger [SM],0
Lillipup,Tackle,1
Lillipup,Tackle [SM],1
Lillipup,Take Down,15
Lillipup,Thunder Wave,0
Lillipup,Thunder Wave [SM],0
Lillipup,Thunderbolt,0
Lillipup,Toxic,0
Lillipup,Toxic Spikes,0
Lillipup,Toxic Threads,0
Lillipup,Wild Charge,0
Lillipup,Work Up,19
Linoone,Attract,0
Linoone,Belly Drum,59
Linoone,Bestow,41
Linoone,Blizzard,0
Linoone,Charge Beam,0
Linoone,Covet,35
Linoone,Cut,0
Linoone,Dig,0
Linoone,Double Team,0
Linoone,Echoed Voice,0
Linoone,Facade,0
Linoone,Fling,0
Linoone,Frustration,0
Linoone,Fury Swipes,29
Linoone,Giga Impact,0
Linoone,Grass Knot,0
Linoone,Headbutt,9
Linoone,Hidden Power,0
Linoone,Hidden Power Bug,0
Linoone,Hidden Power Dark,0
Linoone,Hidden Power Dragon,0
Linoone,Hidden Power Electric,0
Linoone,Hidden Power Fairy,0
Linoone,Hidden Power Fighting,0
Linoone,Hidden Power Fire,0
Linoone,Hidden Power Flying,0
Linoone,Hidden Power Ghost,0
Linoone,Hidden Power Grass,0
Linoone,Hidden Power Ground,0
Linoone,Hidden Power Ice,0
Linoone,Hidden Power Poison,0
Linoone,Hidden Power Psychic,0
Linoone,Hidden Power Rock,0
Linoone,Hidden Power Steel,0
Linoone,Hidden Power Water,0
Linoone,Hone Claws,0
Linoone,Hyper Beam,0
Linoone,Ice Beam,0
Linoone,Mud Sport,23
Linoone,Odor Sleuth,17
Linoone,Protect,0
Linoone,Rain Dance,0
Linoone,Rest,0
Linoone,Retaliate,0
Linoone,Return,0
Linoone,Roar,0
Linoone,Roar of Time,0
Linoone,Rock Smash,0
Linoone,Round,0
Linoone,Sand Attack,13
Linoone,Shadow Ball,0
Linoone,Shadow Claw,0
Linoone,Slash,47
Linoone,Sleep Talk,0
Linoone,Strength,0
Linoone,Strength Sap,0
Linoone,Substitute,0
Linoone,Sunny Day,0
Linoone,Surf,0
Linoone,Swagger,0
Linoone,Swagger [SM],0
Linoone,Tail Whip,5
Linoone,Thief,0
Linoone,Thunder,0
Linoone,Thunder Cage,0
Linoone,Thunder Fang,0
Linoone,Thunder Punch,0
Linoone,Thunder Shock,0
Linoone,Thunder Wave,0
Linoone,Thunder Wave [SM],0
Linoone,Thunderbolt,0
Linoone,Thunderous Kick,0
Linoone,Toxic,0
Linoone,Toxic Spikes,0
Linoone,Toxic Threads,0
Linoone Galar,Attract,0
Linoone Galar,Belly Drum,59
Linoone Galar,Bestow,41
Linoone Galar,Blizzard,0
Linoone Galar,Charge Beam,0
Linoone Galar,Covet,35
Linoone Galar,Cut,0
Linoone Galar,Dig,0
Linoone Galar,Double Team,0
Linoone Galar,Echoed Voice,0
Linoone Galar,Facade,0
Linoone Galar,Fling,0
Linoone Galar,Frustration,0
Linoone Galar,Fury Swipes,29
Linoone Galar,Giga Impact,0
Linoone Galar,Grass Knot,0
Linoone Galar,Headbutt,9
Linoone Galar,Hidden Power,0
Linoone Galar,Hidden Power Bug,0
Linoone Galar,Hidden Power Dark,0
Linoone Galar,Hidden Power Dragon,0
Linoone Galar,Hidden Power Electric,0
Linoone Galar,Hidden Power Fairy,0
Linoone Galar,Hidden Power Fighting,0
Linoone Galar,Hidden Power Fire,0
Linoone Galar,Hidden Power Flying,0
Linoone Galar,Hidden Power Ghost,0
Linoone Galar,Hidden Power Grass,0
Linoone Galar,Hidden Power Ground,0
Linoone Galar,Hidden Power Ice,0
Linoone Galar,Hidden Power Poison,0
Linoone Galar,Hidden Power Psychic,0
Linoone Galar,Hidden Power Rock,0
Linoone Galar,Hidden Power Steel,0
Linoone Galar,Hidden Power Water,0
Linoone Galar,Hone Claws,0
Linoone Galar,Hyper Beam,0
Linoone Galar,Ice Beam,0
Linoone Galar,Mud Sport,23
Linoone Galar,Odor Sleuth,17
Linoone Galar,Protect,0
Linoone Galar,Rain Dance,0
Linoone Galar,Rest,0
Linoone Galar,Retaliate,0
Linoone Galar,Return,0
Linoone Galar,Roar,0
Linoone Galar,Roar of Time,0
Linoone Galar,Rock Smash,0
Linoone Galar,Round,0
Linoone Galar,Sand Attack,13
Linoone Galar,Shadow Ball,0
Linoone Galar,Shadow Claw,0
Linoone Galar,Slash,47
Linoone Galar,Sleep Talk,0
Linoone Galar,Strength,0
Linoone Galar,Strength Sap,0
Linoone Galar,Substitute,0
Linoone Galar,Sunny Day,0
Linoone Galar,Surf,0
Linoone Galar,Swagger,0
Linoone Galar,Swagger [SM],0
Linoone Galar,Tail Whip,5
Linoone Galar,Thief,0
Linoone Galar,Thunder,0
Linoone Galar,Thunder Cage,0
Linoone Galar,Thunder Fang,0
Linoone Galar,Thunder Punch,0
Linoone Galar,Thunder Shock,0
Linoone Galar,Thunder Wave,0
Linoone Galar,Thunder Wave [SM],0
Linoone Galar,Thunderbolt,0
Linoone Galar,Thunderous Kick,0
Linoone Galar,Toxic,0
Linoone Galar,Toxic Spikes,0
Linoone Galar,Toxic Threads,0
Litleo,Attract,0
Litleo,Bulldoze,0
Litleo,Confide,0
Litleo,Crunch,39
Litleo,Dark Pulse,0
Litleo,Dig,0
Litleo,Double Team,0
Litleo,Echoed Voice,0
Litleo,Ember,5
Litleo,Endeavor,28
Litleo,Facade,0
Litleo,Fire Blast,0
Litleo,Fire Fang,23
Litleo,Flame Charge,0
Litleo,Flamethrower,0
Litleo,Frustration,0
Litleo,Headbutt,11
Litleo,Hidden Power,0
Litleo,Hidden Power Bug,0
Litleo,Hidden Power Dark,0
Litleo,Hidden Power Dragon,0
Litleo,Hidden Power Electric,0
Litleo,Hidden Power Fairy,0
Litleo,Hidden Power Fighting,0
Litleo,Hidden Power Fire,0
Litleo,Hidden Power Flying,0
Litleo,Hidden Power Ghost,0
Litleo,Hidden Power Grass,0
Litleo,Hidden Power Ground,0
Litleo,Hidden Power Ice,0
Litleo,Hidden Power Poison,0
Litleo,Hidden Power Psychic,0
Litleo,Hidden Power Rock,0
Litleo,Hidden Power Steel,0
Litleo,Hidden Power Water,0
Litleo,Hyper Voice,43
Litleo,Incinerate,0
Litleo,Leer,1
Litleo,Noble Roar,15
Litleo,Overheat,0
Litleo,Payback,0
Litleo,Protect,0
Litleo,Rain Dance,0
Litleo,Rest,0
Litleo,Retaliate,0
Litleo,Return,0
Litleo,Roar,0
Litleo,Roar of Time,0
Litleo,Rock Smash,0
Litleo,Round,0
Litleo,Sleep Talk,0
Litleo,Snarl,0
Litleo,Solar Beam,0
Litleo,Strength,0
Litleo,Strength Sap,0
Litleo,Substitute,0
Litleo,Sunny Day,0
Litleo,Swagger,0
Litleo,Swagger [SM],0
Litleo,Tackle,1
Litleo,Tackle [SM],1
Litleo,Take Down,20
Litleo,Taunt,0
Litleo,Thief,0
Litleo,Toxic,0
Litleo,Toxic Spikes,0
Litleo,Toxic Threads,0
Litleo,Wild Charge,0
Litleo,Will-O-Wisp,0
Litleo,Work Up,8
Litwick,Astonish,1
Litwick,Attract,0
Litwick,Calm Mind,0
Litwick,Confuse Ray,10
Litwick,Curse,43
Litwick,Dark Pulse,0
Litwick,Double Team,0
Litwick,Dream Eater,0
Litwick,Embargo,0
Litwick,Ember,1
Litwick,Energy Ball,0
Litwick,Facade,0
Litwick,Fire Blast,0
Litwick,Fire Spin,7
Litwick,Flame Burst,20
Litwick,Flame Charge,0
Litwick,Flamethrower,0
Litwick,Flash,0
Litwick,Flash Cannon,0
Litwick,Frustration,0
Litwick,Hex,28
Litwick,Hidden Power,0
Litwick,Hidden Power Bug,0
Litwick,Hidden Power Dark,0
Litwick,Hidden Power Dragon,0
Litwick,Hidden Power Electric,0
Litwick,Hidden Power Fairy,0
Litwick,Hidden Power Fighting,0
Litwick,Hidden Power Fire,0
Litwick,Hidden Power Flying,0
Litwick,Hidden Power Ghost,0
Litwick,Hidden Power Grass,0
Litwick,Hidden Power Ground,0
Litwick,Hidden Power Ice,0
Litwick,Hidden Power Poison,0
Litwick,Hidden Power Psychic,0
Litwick,Hidden Power Rock,0
Litwick,Hidden Power Steel,0
Litwick,Hidden Power Water,0
Litwick,Imprison,24
Litwick,Incinerate,0
Litwick,Inferno,38
Litwick,Memento,33
Litwick,Minimize,3
Litwick,Night Shade,13
Litwick,Overheat,0
Litwick,Pain Split,55
Litwick,Payback,0
Litwick,Protect,0
Litwick,Psych Up,0
Litwick,Psychic,0
Litwick,Psychic Fangs,0
Litwick,Psychic Terrain,0
Litwick,Rest,0
Litwick,Return,0
Litwick,Round,0
Litwick,Safeguard,0
Litwick,Shadow Ball,0
Litwick,Sleep Talk,0
Litwick,Smog,5
Litwick,Solar Beam,0
Litwick,Substitute,0
Litwick,Sunny Day,0
Litwick,Swagger,0
Litwick,Swagger [SM],0
Litwick,Taunt,0
Litwick,Thief,0
Litwick,Toxic,0
Litwick,Toxic Spikes,0
Litwick,Toxic Threads,0
Litwick,Trick Room,0
Litwick,Will-O-Wisp,0
Lombre,Absorb,5
Lombre,Attract,0
Lombre,Blizzard,0
Lombre,Brick Break,0
Lombre,Bubble Beam,25
Lombre,Confide,0
Lombre,Dive,0
Lombre,Double Team,0
Lombre,Echoed Voice,0
Lombre,Energy Ball,0
Lombre,Facade,0
Lombre,Fake Out,11
Lombre,Flash,0
Lombre,Flash Cannon,0
Lombre,Fling,0
Lombre,Frustration,0
Lombre,Fury Swipes,15
Lombre,Grass Knot,0
Lombre,Growl,3
Lombre,Hail,0
Lombre,Hidden Power,0
Lombre,Hidden Power Bug,0
Lombre,Hidden Power Dark,0
Lombre,Hidden Power Dragon,0
Lombre,Hidden Power Electric,0
Lombre,Hidden Power Fairy,0
Lombre,Hidden Power Fighting,0
Lombre,Hidden Power Fire,0
Lombre,Hidden Power Flying,0
Lombre,Hidden Power Ghost,0
Lombre,Hidden Power Grass,0
Lombre,Hidden Power Ground,0
Lombre,Hidden Power Ice,0
Lombre,Hidden Power Poison,0
Lombre,Hidden Power Psychic,0
Lombre,Hidden Power Rock,0
Lombre,Hidden Power Steel,0
Lombre,Hidden Power Water,0
Lombre,Hone Claws,0
Lombre,Hydro Pump,45
Lombre,Ice Beam,0
Lombre,Nature Power,0
Lombre,Power-Up Punch,0
Lombre,Protect,0
Lombre,Rain Dance,0
Lombre,Rest,0
Lombre,Return,0
Lombre,Rock Smash,0
Lombre,Round,0
Lombre,Scald,0
Lombre,Sleep Talk,0
Lombre,Solar Beam,0
Lombre,Strength,0
Lombre,Strength Sap,0
Lombre,Substitute,0
Lombre,Sunny Day,0
Lombre,Surf,0
Lombre,Swagger,0
Lombre,Swagger [SM],0
Lombre,Swords Dance,0
Lombre,Thief,0
